"title","label"
"무덤없애지마라 천년동안 저주를 퍼부을것이여","0"
"진짜 봐주기 싫은 드라마였지만 송윤아 연기땜에 봤다.","0"
"그 나물에 그 밥~","0"
"미안한데 니들은 인간이 어떻게 이런말 쓰지마라","0"
"한국보다 못한 미쿡 ...많이 가서 이등노예로 살아라","0"
"당장 감옥 가야 되니까 무서워서 못내려오지?","0"
"광화문 파란집에 쳐 박혀 있잖아!!!","0"
"저러니 양아치 소릴 듣는거다 ..","0"
"변호사 만 좋은일 시작했네요 ㅜㅜ","0"
"그냥 때려치아라..","0"
"담배나쳐피지마","0"
"이제 힐러리도 스캔들 만들 준비하면 되겠네","0"
"북치고 장구치고 지들끼리 쇼하네.","0"
"미국판 쥐새..끼네","0"
"씨벨르마 내려가 너희들도","0"
"근혜가 오래전부터 나라 말아먹을려고 순시리 하고 기획한거같다","0"
"김종인지,말종인지는 사형시켜라","0"
"기상청=기생충 으이구 너들이 하는게","0"
"자기 몸 하나 건사하기도 힘든나라에서 애완동물 사치아님??","0"
"비오긴 오니? 구라청 진짜 죽여버리고싶네","0"
"저런표정짓고 사람찢어버리는게더 섬뜩함","0"
"아 저런 악마같은 미소","0"
"이 나라는 뭐하나 안 썩은게 없네. 소위 상위층이고 기득권자라고 국민, 직원, 비정규직은 함부로 해도 되는거냐? 진짜 현대도 그네 스럽다","0"
"사기처도 젤 많이 사주는 병·쉰들에게 미첬다구 보상 해주겠냐.","0"
"문콕은 진짜 상대방에 대한 배려가없는 수준떨어지는 행동임. 분명 옆에 차있는거 아는데도 지차 새차 아니라고 쿵쿵 여는 자기 생각만 하는 인간들.","0"
"이노무 양심없는 지식인들","0"
"불법이래ㅋㅋㅋ 누굴위한 법이냐 이딴건","0"
"이완용이랑 다를게없는데?","0"
"경상도 특히 대구놈들 진짜 극혐인게, 자기네들때문에 한국 반백년 말아먹어놓고선 이제와서 이딴 코스프레한다는거.","0"
"사진찍어서 숫자 파악하는거 봐서 저 경찰청장도 나 앉아야 겟구만. ㅎㅎㅎ","0"
"태극기 그만더렵혀라 좀비들아","0"
"아들3명 임창정하고 새엄마가 꼭 키워라!!","0"
"돈 자랑 하러 나왔나??","0"
"김연경 선수한테 연봉 키 다 안 되니까 열폭하고 악플 엄청 쓰네 진짜 한심함","0"
"재벌은 불구속이 원칙인 재밌는 나라가 극동아시아에 있다.","0"
"진심 미친게 느껴짐..","0"
"졸라 묘하게 기사를 쓰네요 혼자 묘한 기자님^^","0"
"아베가 엿먹은건,속이 후련한데,트럼프가 문제지^^","0"
"매관매직이 나오면 왕조가 망했었는데 대한민국은 괜찮은건가?","0"
"관중일 양심이 있음 사퇴해라","0"
"선물 경쟁 하겠네","0"
"니같은놈이 교육은 무슨.. 그냥 기웃거리지말고 찌그러져서 살아라","0"
"돈독오른 게임회사도 문제지","0"
"중국 야만인들과 얽혀서 좋을거 없음","0"
"비박보다 국민의당이 더 불안하다","0"
"북한이랑 다른게 뭐냐???","0"
"그렇게 어버이연합과 엄마부대라는것들이 설쳐대더니 진짜 어디다 그런이름을 붙이고 욕을먹이는건지","0"
"진압은 안되고 이제 고양이한테 덮어씌우기냐 벼랑끝에서 외롭게 사는 동물이다 괴롭히지마라","0"
"장시호에게 지시 받은적이 없다면..최순실한테 지시받았냐?","0"
"정말 통탄스럽네요","0"
"계란 시발 익지도 않는데 시도하다가 망한 듯","0"
"이게 말이되는가;;;;;;","0"
"양아치.조폭과 동급인 재벌들 반드시 죄값을 치르게하라","0"
"썩어빠진 이한구 색히..","0"
"딴거보다 소름 돋을거 같음...","0"
"쾌청같은소리하네.시력검사를 제대로받아보셔야될듯","0"
"이어령씨가 저리 만든거 아님...??","0"
"돈받은 교육감","0"
"제압하다 날치기범 다쳐서 진단서 끊으면 버스기사 곤란해지는 우리나라법","0"
"지가 아직도 대통령인줄 알아ㄷㄷ","0"
"스타제국은 욕으로 망...","0"
"하루가 멀다하고 총격에, 살인에, 테러에... 정말 지구가 망하려나 보다.","0"
"나도 우파보수였지만 이건 분명 대통령 잘못이다","0"
"고여있는 물은 썩는법이지","0"
"저거 볼라고 경기장 가는 놈들은 솔직히 병신들 아니냐","0"
"이랫다ㅡ저랫다 엠비씨 진짜 싫어 ㅎㅎㅎㅎㅎ","0"
"박사모들 버스 대절해서 갈때 수상하다 싶었다.","0"
"무능력한 반기문을 박근혜 뽑아준 세대들이 또 빨아주고 있다.","0"
"뇌물주느라 기업들이 돈 뜯겨 성장못해 국가순위가 하락했구나????","0"
"증거가 계속 나오는데 없다고하니 ㅉㅉ","0"
"썪은 동화줄 잡는 경찰.","0"
"리얼 또라이 인정!저런걸 대통령이라고창피해서 돌지경!","0"
"시간많은 한심한 기자들의 말꼬리잡기에 불과하ㅔ","0"
"저차 수입해온인간 제정신이냐","0"
"옛날 하고 다르다 국민들 다안다 찐자 바보로 아냐","0"
"뭐래 우리나라 대형트럭에 매연나오는거 법적조치 없는거 알긴 알고있냐","0"
"결국 솜방망이 처벌로 끝나고 국민은 정부를 못믿게 되겠군","0"
"아주 뻔뻔한 늙은 너구리구먼!!!!","0"
"어릴적 청와대에 있던 시간에 멈춘한나라의 대통령 창피하다","0"
"이 골똥 보수 새기이들 이넘들은 OOO 같은 습숑구리들","0"
"범죄자를 청와대에 ㅎㅎ이런 미. 친 .닭","0"
"그야말로 나라가 개판이구만.","0"
"일베를비롯한 정권의 하수인들 나라를 좀먹는 놈들도 전부 조사해서 씨를말려야합니다","0"
"오바마 이새낀 뭐하는거야","0"
"친구 어머니가 얼마전에 음주운전 차때매 돌아가셨다. 음주운전은 예비살인자야.","0"
"미국 보호주의가 좀 심하네","0"
"미쳐돌아가고잇네 ㅇㅇㅇ","0"
"차기정권 때 최태민을 위한 천인공로할 만행이었다고 밝혀지면ㅡㅡ국민들 두번 혈압 올라갈둣","0"
"그럼 회삿돈 지 맘대로 횡령한 건 어쩌고?","0"
"슈퍼컴퓨터가 있으면 뭐하냐 기상청은 슈퍼컴퓨터를 읽지도 못하는데","0"
"영국이나 호주처럼 제정증명 확인하고 떼줘라...","0"
"은근슬쩍 나올려고하네 극혐","0"
"한화역대 감독중 최고의 지원받고도 7위턱걸이하는데 욕먹는게 당연하지","0"
"뒷북행정... 쩐다","0"
"깜빡이 안 켜면 범칙금 좀 세게 물려라","0"
"이랜드옷 불매해야겠네요.","0"
"뭐 큰약점 잡힌거 있으신가 어이가 없네","0"
"그네야 나대지말고 쳐 내려와","0"
"내가 안사주니까 저래됫네.....","0"
"구라청 .역시나 틀렀어","0"
"하는꼬라지가 미국을 몇년은 퇴보하게 만드는듯","0"
"둘다 욕심 존나게 많아 보인다 ㅋㅋ","0"
"올 겨울...북반구는 최강 한파... 남반구는 폭염으로 디비지겠네...","0"
"전쟁 도발해서 전쟁으로 돈벌려는 계략인가?","0"
"베댓보니 공기업 애들 일 안하거 추천조작질 중이구먼..","0"
"어리석은인간 뉘우침이없는 똥같은인간이네","0"
"나도 보수쪽인데 보수단체라는 말 기분나쁜데 매국단체나 친일단체라고 해주면 안되나?","0"
"투표가 쑈입니까??? 받아들이기 힘드네요 내용","0"
"댓글에 또라이들 왜이렇게 많은데;","0"
"제발 오지마라ㅇ ㅇ","0"
"거짓은 거짓을 낳기 마련이고 진실은 백일하에 반드시 드러난다.","0"
"통증은 사라졌지만 라인업에 니 이름도 사라졌다!!","0"
"걍 또라이들 여기가 미국이냐?","0"
"중국하고 폭스바겐이 원흉이다","0"
"우리나라 특수부대들 동해 앞바다에 대기 시켜라 !! 언제든 돼지 목따로 갈수있게 !!!!","0"
"이런인간이 변호사라니~양심은 쓰레기통에 갖다버리셨나?","0"
"딱 봐도 실제사람이 아니라는걸 느낄텐데 , 무슨 개솔일 하는거냐?","0"
"털끝만큼도 기대한해..","0"
"우리가 미개마다고 욕할께 아닌데ㅋㅋㅋ","0"
"진심 죽어 없어져야할 충들","0"
"김기춘은 여태까지 눈감고 일한거네?직무유기죄도 추가해라","0"
"왜 일본따라해?","0"
"이제좀 꺼지라고 ㄱ","0"
"그동안에 고등어 경유차 국내원인으로 얘기하던 ss끼늘 다잡아쳐넣자","0"
"사대강은 상상도 할수없는 쓰레기사업이다","0"
"다 처형 시켜야한다 ㅡㅡ","0"
"가만히 있던 엑소 먼저 불러다 특집 만들고 콜라보 시킨건 무돈데 왜 엑소가 욕을 먹어야됨?심지어 콜라보 무대를 왜 콘서트에서ㅋㅋㅋㅋ그것도 투어 첫 시작콘서튼데ㅋㅋㅋㅋㅋㅋ","0"
"범죄자 박근혜....뭐 피눈물을 흘리는 심정??? 에라 이 사기꾼아...","0"
"니 주둥이를 묶고싶다","0"
"대중을 희롱하네 생긴것도 막 생겨서","0"
"덴마크에 보호신청이라기 보다 돈으로 매수했겠지 한국에서 하던가 처럼","0"
"닭뇬이 어디 북한처럼 애들 상대로 세뇌질이나 하고있노","0"
"언제는 셧다운제 때문이라며??","0"
"그냥 닌텐도 DS로 하는게 더 편하고 잼있겠다. 먼짓이고...","0"
"기상청보다 기우제 한번 하는게 정확할듯","0"
"담배 술 일루미나티 걸작 사탄","0"
"지들은 별의 별 첨단 공격 무기를 죄다 개발, 배치하면서 우리는 그 어떤 방어무기도 가지면 안된다는 논리군. 한마디로 쌩양아치네","0"
"근데 친구끼리도 몰래 촬영하고 장난치면 기분 더러운데 연인끼리 몰래 몸찍고 그러면 진짜 기분더러울듯","0"
"노망나서 쪼개는걸 궂이 의미 담을 필요 있나","0"
"김기춘의 죄는 명백히 드러났고 당연히 처벌도 받을 것인데 미미한 처벌을 받을까봐 두렵다. 최소 30년 이상 때려주세요.","0"
"탄핵은 당했지만 그래도 대통령인데 이렇게 법을 어기고 집행하는 사상누각이라면 공무원들을 업신 여기고 협조 안해도 되는건가요? 파렴치한입니다","0"
"그 단체는 누구도 해서는 안 될 표현의 자유를 감시했습니다. 막는다고 막아지지 않을 표현의 자유를 말입니다.","0"
"본전도 못찾을 기사...","0"
"눈깔 쌍라이트 켜고 달려드는 좀비새끼들","0"
"맨날 말로는 뭘못하니 실천은없는데..돈찍어서 빌려준거랑 서민증세빼고 한게뭐있어 도대체..","0"
"시민을 향해 난사한 두환이한테 배웠어야지 멍청한...","0"
"이럴 시간에 폭탄 근황이나 파악해","0"
"해명한번 잘하고있다","0"
"면상을 확 완전 또라이네","0"
"앵그리버드 덴마크에 이어 또한번망신당하겠네","0"
"밀당의 고수 남녀관계만 밀당이 아니다인생자체 국가자체 인간의모든것이 좋든싫든 밀당의 연속이다 그네도 한쪽만 파지말고 좀배워라","0"
"오늘은 사람들이 춥다고 않나오고, 독감이 유행이라고 않나오더군..진보단체 간부들이 냄비근성이라고 열받았더라..","0"
"차라리 도플라밍고한테 나라를 맡기겠다.","0"
"제발 정신차리자 국민들좀살리저","0"
"해결같은소리하구있네","0"
"재미도 더럽게 없는 올림픽따위를 누가본다고 ㅉㅊ","0"
"핑계도 많어~언제부터 나라에 관심있었다고ㅋㅋㅋㅋㅋㅋ","0"
"이정현 손구락 언제 불로 진나요 국민한테 공개하며 속가락 짓어 주세요","0"
"야당들은 빨리 법을만들어서 출석안하면 무기징역시켜라!","0"
"붕신같은 규제때문에 중소기업이 문을닫고 대기업만 살아남으니 일자리수가 줄어서 헬조센이 되서 떠나는 거지 왜긴","0"
"모두의마블 해외서버에만 개퍼주는거 그건좀 아니였다","0"
"오자마자 특검에 소환되면 정말 웃길듯","0"
"어떤 개대가리 우동사리에서 나온생각이냐 저거","0"
"다음 대통령은 반기문 노빠 문빠 꺼져","0"
"근데 사드 배치는 왜 반대하는데","0"
"이정권 말은 콩으로 메주 쑨다고 해도 못믿겠다 각자 알아서들 조심하시길","0"
"칼로 바퀴벌레 대가리 참수했는데 알 까고 죽음 시발","0"
"요리조리 빠져나갈 궁리하지 말고 하루빨리 들어와서 조사받자","0"
"죄인박양은 옥살이준비됐느냐?","0"
"이대까들 특징: 이대생들 시위해서 총장 쫓아낼때 집에서 부랄긁고있었음 긁적긁적~","0"
"이년 입이 핵폭탄이다 꼭 잡아라","0"
"청와대에서 안나오기로 작정했나보네..","0"
"괴독새끼들이랑 이 빠박 땡초새끼덜은, 요럴 땐 아가리들 싸물지, 쫌.","0"
"세상물정 모르는 박그네가 국민들을 바보.등신으로 생각했구먼~~","0"
"대한민국은 법이 약해서 안되","0"
"다시 들어오지마 쪽발이놈들아","0"
"닥 꼴 언제나 안보려나","0"
"좀 제발 나오지마~","0"
"새해 첫날부터 기분이 안좋다","0"
"옘병들한다 ㅋㅋ 니들이 더발암","0"
"불법보조금좀 받아보자 싸게파는게 왜불법이냐 전국민호구로만드는 불통법 단통법","0"
"저런사람들이 우리나라의 먹칠함;;;;;","0"
"길바닥에서 사람죽고 시체썩는 냄새가 나 자기에게 피해가 될 거라 생각될 즈음에야 어디에 신고할 듯","0"
"진짜 답답하고 화난다","0"
"여자들은 취업하기 힘들다고 하면서 규정은 별로 지키기 싫은가봐.","0"
"방탄소년단 피해서 11월에 나오는거 티난다.","0"
"이건 거짓말 거의 실시간으로 검색어 없어지는것 몇번 확인","0"
"부패한 소위1%라는 사람들이 세계적인 망신을 당한것이죠","0"
"힘가진 ㅅㄲ들이 꼴리는데로 휘둘러~ 쫌생이 ㅅ1ㄲ들 대국적으로 안하니저러지","0"
"이름만 불러도 기사나네 그럼 야 라고 하나?","0"
"기레기 새끼 소설을 써라! 놀러가다 뒈진 새끼들 그만큼 우려 처먹었으면 됐다...","0"
"보수애국단체 태극기집회는 이야기안하나애꾸눈이구먼","0"
"한경은 작은 정부 추구하는 매체인 걸로 알고 있는데 이 특집 기사들이 언론사 논조와 맞다고 생각하나??","0"
"박근혜의 잘못이 아닌 주변 사람의 잘못으로 치부하는 무지함. 불매운동에 동참합니다.","0"
"다른 게 유감이 아니라 이 나라 검찰이 돈과 권력에 기는 것이 유감이다.","0"
"이건 팀의 성적보다는 돈 쓰기 싫다는거다.","0"
"싸이코 천지구만 ㅉㅉㅉ","0"
"자퇴해서 모하게?그 와중에 그거 할 정신 있는거보니 살만한갑네","0"
"못배운애라 그래..","0"
"정신차리세요!!!","0"
"한국은 더럽다","0"
"대체 모하는 늠들이냐 저게 경찰이냐","0"
"진짜 악마같은 년이다","0"
"뭔개망신이여 어이.","0"
"그래도 대통령 트럼프 당선...이런 개수작에 속지말자..","0"
"트럼프는 전쟁싫어하고 러시아도 별로 안좋아하는데 빌어먹을 언론이 다 망치고 있네","0"
"우앙 익산에서 목욜날 지나가는거 봤는데 추운데 고생많습니다","0"
"3년 뒤엔 야구 안할거냐... 산도발 다시 3루 무혈입성이네. 투수 유망주들 다 팔아제꼈고.... 몬카다도 팔았고 기대할 유망주가....ㅠ","0"
"너도 1년 남았다 이쉐키야 가만히있어라","0"
"역대 전세계 대통령중에 가장 토론을 못하고 연설을 못하는 대통령 같어.","0"
"요즘 왜이렇게 나대냐! 더위먹었냐?ㅋㅋ","0"
"저런 물건을 광수가 들고 있다는게 한이다....","0"
"스트레스 11.7배로 누진됨","0"
"바가지 가게 사진찍어 SNS에 올려서 다시는 장사를 못하게 해야 합니다. 저런 상술이 나라를 좀먹는 거거든요. 국가가 못하면 시민이라도 나서야 지요~","0"
"나와야 나오는거지. . .","0"
"살만한가보내 그런거하고","0"
"이정도면 억지수준아닌가?ㅋㅋㅋ","0"
"성범죄는 왜 5년밖에 안되나요? ㅠ","0"
"박사모는 왜다 노인들 뿐이냐","0"
"욕도 안나와. 기획하는 넘이 오히려 재기불능 만드려고 용쓰는것 같애","0"
"아이폰기다리는거야 이것들아 쯔쯧","0"
"오버워치 노잼이던데..","0"
"노트북 쳐 들고 가서 자리 차지하고 뭐하는 짓이냐","0"
"어디서부터 잘못된것인지... 친일척결만이 답이다","0"
"술 처 먹고 사고 쳤으니, 따블로 징역 살게 해라","0"
"입학처장이 학생이 금메달을 땋는지 어떻게 알아지? 입학처장이 그만은 학생들이 입학서류 제출 후 신상변동을 일일이 파악하나??????","0"
"처음에는 배포있게 대응했다만 교환된 노트7폭발은 소비자에게 뒤집어씌우려다가.. ㅉㅉ","0"
"어버이연합먼저 없애야죠","0"
"다른걸 떠나서 얘는 연기를 조또 못하는데 어케 주연하는거냐?","0"
"이돼지는 고문해야돼","0"
"심각한줄 몰랐다 ... 이야...뭐라 할말이 없다...","0"
"그러니 돈만처밝히지 말라고","0"
"아직 국민의식이 성숙하지 못했지.한참남았어","0"
"나라 망신좀그만시켜라 이발정난 동물아 니자식보기도 부끄럽지 않냐 ? 병이다병","0"
"매주 한주씩 미루다보면 언젠가는 맞아 자화자찬할듯","0"
"외교부는 일본의 대변자인가","0"
"독감진단서도 악먹히는학교지요...그래서 더화남ㅜ","0"
"우리 역사상 가장 수치스런 역사를 가진 신라 걍 사라져버렸!!!","0"
"말그대로 흉칙한 상이다!!저런게 있었다는게 더 놀랍다","0"
"아또 왜그래진짜.....","0"
"한선화가 싫으니까 동생도 비호감까지는 아니여도 느낌이 좋지는 않네....","0"
"위증 위증교사 짜고치는 한패 다 법의심판을 받길....!!!!!!","0"
"들어오게 하세요. 그리고 공항 입국 하자마자 구속시키세요~ 군법으로 다스리세요~","0"
"책도 안읽는시대에 시들을 읽을까;;","0"
"우리나라는 호구일지라도 다른나라는 호구가 아니다..","0"
"이런짓이제 그만하시고 혼자사세요 뭔놈의 인간들이 좋다고","0"
"최순실땜에 암걸리겠다 . 주리부터 틀고해라","0"
"앞으로 닥년 나오면 모자이크처리에 음성변조 시켜라~ 닥년 면상도 보기싫고 음성도 역겹다~","0"
"술먹고 운전해서 청와대로...","0"
"여기 등십같은 외국놈들 왜이리 많냐? 그냥 국적 바꿔라 우리도 니들 한국에서 보기싫다","0"
"이제 삼성 제품은 사고싶지도 않다.다시는 삼성 제품은 사지 않을 것이다","0"
"국민들은 죽창들고 탐관오리들을 끝장내자.","0"
"입만 열면 거짓말 뭘 믿겠나","0"
"헬조선에서 몽구어떻게이기냐","0"
"추적해서 조져라","0"
"명바기가 시작해서 닭년이 헬조선을 만들어 논 장본인이지.","0"
"생계형 제외하면 하나마나","0"
"이런악마는 사형밖에없다","0"
"정말 나라꼬라지 개판이네","0"
"이 사람 자체가 불법인데...뭘..","0"
"양키들 때려잡는 날","0"
"역시 쓰랙이 초헬차이나!!","0"
"당장 쳐 끌고 와야지 뭐하는데...","0"
"일본놈이 더 작은거 고집하다 망했다.","0"
"하여튼 검사출신들이 문제...","0"
"3번은 가중처벌 ㅠㅠ","0"
"박사모와 댓글 알바들이 JTBC 공습 왔네 비호감 보소","0"
"아쿠아맨 마당 불법침입.","0"
"닭대가리 대려가~","0"
"저것도 돈있는 놈들이 써먹겠지","0"
"다른건 몰라도 주민등록번호 유출한건 처벌 해야한다","0"
"병신같은 외교부 부끄러운줄알아라 역사에 남을것이다","0"
"인간 사육장 대한민국","0"
"너!나 잘하세요","0"
"타인을 존중하지 않으니까 이런 사태까지 생기는거다","0"
"폰팔이 왤케 양아치들이 많냐ㅋㅋ","0"
"이렇게 내조한답시고 빠질거면 애초에 시작을 말았으면","0"
"청와대옆에서 폭탄 터져도 머리하고 화장하고나올라나?","0"
"솔직히 가성비 아닌듯 품질저질임....","0"
"일베보다 심한 박사모","0"
"국민에게 법지키라고 해놓고 닭 년 은 온갖 부정부패 앞 장 서서 위반하고 니는 디지는게 답이다","0"
"개나소나 운전하는게 문제임 훨신 나아지겠네","0"
"그때일본이없어졌어야하는데 아쉽다","0"
"성누리당 업적은 너무 부끄러워 얘기 하기도 남사스럽다","0"
"역시 시골 사람들은 참 미개한 자들이야...","0"
"이런세상에서 사회에서 세금내고살고있다는것이??내가 멍청이다","0"
"약태환도 그렇고 이색히도 그렇고 젊은 색히들이 기성세대의 뻔뻔함을 너무 일찍 배웠네","0"
"죽어도 보상은.절대 안되욥!","0"
"이제 새누리당은 최순실박근혜 밥상에 콩고물 부OOO 줏어먹은 개ㅡㅡ같은 놈들만 남은 개집이네.","0"
"환경부 호구 들 바보","0"
"쓰레기같은 장관~","0"
"알바 쌔끼덜 다나왔구나.어디 소속이냐.","0"
"부정부패로 썩은물 먹고살다보면 나라도 버리고 저렇게 돼.","0"
"국방비 예산 50프로는 나쁜시키들 호주머니속으로 들어간다..에라이","0"
"박사모 이름 바꿔라 우리 박씨 집안성씨 더럽히지마라","0"
"저년 혓바닥을 짤라야 바른말 할려나","0"
"무슨 개소리야이거? 그러면서 지들은 생태알탕처먹을거면서","0"
"북한주민들이..이글들을 싫어합니다","0"
"븅 쉰 국회 국개으언들아","0"
"정말 이런놈들 국외로 추방해서 못들어오게 했으면... 예전 친일파와 별다를게 있나?","0"
"롱주는 감독이 문제라니깐????","0"
"과태료는 니 다리 한쪽^^","0"
"아시아의 왕따 헬조선","0"
"ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 최저 인금 인상 안시킨다고 노동자 뒷통수 때렸다고 욕하는 미개한 한국인들 보소 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ","0"
"10월까지만해도 조중동 신문과 TV조선 채널A MBN 열나게 빨아대던 넘들이 이젠 모든 뉴스매체를 가짜라고 하면서 지들 찌라시만 믿고 있는 꼴이 가관이다...ㅋㅋㅋ","0"
"그럼 시험도 70~80% 남이 치르고 나머지는 내가 치르면 관행이니까 문제없겠네..","0"
"하루걸러 이런소식을 접하니 한국도 안전지대는 아닌것같아요","0"
"참으로 나쁜 사람들ㆍ","0"
"삼성 호구들이 모여사는 나란데...금방 끝날거야...","0"
"그동네엔ㆍ하나같이 맛이간 인간들뿐인지ㆍㆍ","0"
"최순실을 사형시켜라","0"
"먼 나라놈들이 숫자놀음 하네~에휴","0"
"누가 누구한테 지적질이냐ㅋㅋㅋ","0"
"지들은 돈이 있어 좋은차 타는가보지 뭐 !!","0"
"무능하고 판단력 없는 당신이 대통령직을 욕심냈던것 자체가 나라를 위한 마음이 아니었던거야","0"
"야 년들아 끝이 어디니...!","0"
"신성장동력은 좋은데 엉뚱한데다 지원하고 전문지식도 없는 인사들을 낙하산 으로 앉혀놓으니 뭐가 되니..","0"
"창조경제는 누굴위해 하는건지?..","0"
"모두 방통위 앞에가서 시위해라","0"
"저뇬들이 도대체 대한민국자체를 얼마나 우습게본거여","0"
"뒷 배가 대단한갑다 그넘","0"
"4대의무가 양심이라는 이유로 피해지는거라면, 양심적 납세거부도 가능한거지?","0"
"큰일 났다 한마디로 ?뎃다","0"
"ㅉㅉㅉ 가격만 드릅게 쳐비싸고 결함내고","0"
"대통ㄴ이 대포폰에 개인 이멜에 이건 뭐 범죄 조직이네","0"
"학습능력은 1도 없음...","0"
"개코같은 노래","0"
"ㅋㅋㅋ 올해 개한민국이 알파고 따라잡는다고 한 두번째로 역대급 개소리네ㅋㅋㅋㅋㅋㅋ","0"
"여기 악플들 허위사실유포죄로 캡쳐 pdf따서 소속사에 메일 보낼 거니 계속 하세요~","0"
"아이폰두 터졌다만 삼숑아 정신차리자","0"
"빠르면 뭐하나.. 가격이 똥이당.","0"
"또다시 일제강점기","0"
"정규직은안뽑고 죽어라 있는사람들 밤새 야근에 연장근로에 휴일출근시키니 바뀌는게없어","0"
"이들에게 충분한 보상을 해주지 않으면 촛불들자!","0"
"돈낭비하는 오만천지의 축제들 다망해라","0"
"그 피디란 작자는 시청자게시판이나 기사댓글같은거 보기는하나???","0"
"탄핵얼른하소. 보수한테 유리하긴 개뿔이 무능한 반기문이나 김무성같은 후보는 절대안되는거고, 어느 정당 인사든지 검증되지 않은 닭대가리같은건 절대 안된다","0"
"어떻게 몇십억 세금내고 물려받았냐?","0"
"위증으로처벌받아야한다고 생각합니다","0"
"폭력이없는 집회는 시위가아니다 평화시위? 야당지지자새끼들 문재인당선안될까봐 평화시위드립치잖아 ㅋㅋ","0"
"삼성 이름을 더럽히는자구만뭐가 무서워서 바보흉내 내고 모르쇠였을까한심한 사람 ㅉㅉ","0"
"콩밥먹고 금수저가 어떤건지 다시 생각해라","0"
"국가를 위하라 했더만","0"
"1800만년 징역이켜라","0"
"JTBC랑 SBS빼고는 다 병신인 듯","0"
"죽을때까지 빵에서 생수로 샤워하며 지내면서 아니라고 우기면 되겠네.","0"
"이때다 싶어가지고 도둑놈들 득실득실....","0"
"막바지 장마? 과연 장마라고 당당히 말할수 있나? 예보가 어느정도 빗나가야 암말 안하지,","0"
"최순실은 거짓과 악으로 이루어져 있다.","0"
"갑자기 게임은 마약으로 규정하는 나라에서 게임에 관심을??","0"
"새누리당도 이번에 탄핵에 동참 안하면 다음이라는건 없다는거 기억해야 할거다!","0"
"옷 정말 이상하고 적응 안됨","0"
"이세키 3대0으로 지고있을때 좇됐다 하는 표정 방송 다 탔었는데 2골 넣어놓고 의기양양됐네","0"
"ㅎ 민주국가의 당나라 군대의 현실 나라꼴 잘 돌아간다","0"
"한국 남자들을 북유럽남자들과 집안일 도와주는 시간 비교 하지 말고 이런 현실이나 고처라 퇴근시간 자체가 다르다","0"
"우리 틀딱충들 저기가서 투표하라고 훈계좀 하구 와라.","0"
"우편향 교과서 OUT","0"
"내가 K팝스타를 안보는 이유,또 하나는 k팝스타라면서 팝송만 부르는 오디션","0"
"진정한보수들 욕먹이지말고 고만좀하쇼","0"
"20억 말고기 먹고시퍼 삼성에게 부탁하면 먹여주려나?","0"
"말도 안되지 한명이 9년 집권이라니","0"
"아 여기서 내구성의심 한번 더 들어가야죠","0"
"제발 처넣어라","0"
"어휴 대통령을 친일파로 앉혀놨더니 대놓고 친일짓 해대네 ㅉㅉ","0"
"욕정과사랑을분간못 하는 인간들 아니 쓰레기들때문에 많은 가정이 처참히 무너지고 고통받고.죄값은 치르게 되어있다.","0"
"진짜 신도림에서 인천행만 3대 연속올때 얼마나 빡치는지 아냐 기자샠야","0"
"아비 따라서 지 명보다 얼른 가면 좋겠는데 말야..","0"
"내란음모죄로 처단합시다","0"
"이것들이 어디서 얼렁뚱땅하고 넘어가려고... 깍아주는척...줄여주는척.... 어차피 일반 가정에서 쓰는 단계는 거의 변함이 없는데...뭐가 내려...ㅡㅡ;;;;","0"
"치인트에서 유정선배네 호빠선배네 할 때 멋있네 했는데 ㅋㅋ 와 통수도 이런 통수가 없네","0"
"답없는 인간이다","0"
"그네도 탄핵 기각되겠네~이 나라는 순실이에 나라구나~대한민국은 희망이 없는 나라네~머지않아 나라도 없어지겠네~돈이면 다 되는 대한민국","0"
"개 망신당하지말고 하루빨리 일본에 넘겨라","0"
"이 기사 믿어야 되나?","0"
"꼼수는 무슨 꼼수..당연한거지","0"
"정부 하는 짓 참 원시적이다..병 걸리면 묻을 생각밖에 없지? 무능한 놈들아 니들이 묻혀라","0"
"트랙터 움직이는 기름이 우리가낸 세금인데.. 경찰도알껀데 ..","0"
"제발 탄핵시키자","0"
"엔씨 더러운 비리 집단이잖아소병우가 힘좀 썻나보네","0"
"왜 반기문 노인을 들먹거려 이나라 어론들 미쳤나보지","0"
"이놈들도 탄핵해야하는데 최순실 부역자들","0"
"몇일 전엔 우리도 짱깨 3명 죽였다.","0"
"그러게 그냥 ?집구석에 자빠져 있어라 ?엄동에 촛불은 뭔 개G랄이냐 ?","0"
"가만히 있는게 더 나을텐데 왜 자꾸 욕먹을 일을 만드는지!!","0"
"박근혜 정말 나쁜 사람입니다.","0"
"교육을 한다는 것들이 이렇게 거짓말을 해대니 애들을 어디에다 맡길까나 유학보내야하나!","0"
"11인승은 속도제한 법적으로 걸었으면 전용차선 타게해주는게 맞는거 아니냐?","0"
"드라마끼리 싸움좀 붙이지마요...기자님 어그로 오지네요 진짜...","0"
"ㅡㅡ그냥얜웃기지도않고혐오스러워 얘개그는ㅡㅡ","0"
"와 댓글만 봐도 헬조센이 왜 발전이 없는지 알겠다.","0"
"이래놓고 박근혜 두둔하고 탄핵 안되면 새누리 개생키들 정치생명 다 죽여야 한다","0"
